#REF, https://ui.adsabs.harvard.edu/abs/2024ApJ...965..169A/abstract
#AUTHOR, Adams+
#YEAR, 2024
#REDSHIFT, 12.5
#COLUMN1, M_UV [mag]
#COLUMN2, Phi [mag^-1 Mpc^-3]
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, the "blank" fields of the Prime Extragalactic Areas for Reionization and Lensing Science (PEARLS) survey combined with Early Release Science data from the CEERS, GLASS, and NGDEEP surveys/fields and the first data release of JADES, Chabrier IMF, (h, Omega_m, Omega_l) = (0.7, 0.3, 0.7)
#IMF, Chabrier
-20.75 , 0.852e-5 , 0.570e-5 , 0.570e-5 
-20.25 , 2.148e-5 , 1.375e-5 , 1.375e-5 
-19.50 , 5.923e-5 , 3.884e-5 , 3.884e-5 
